Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,16346 (10247 -- 28487),Decreasing,0.78 (0.68 -- 0.86),-0.31 (-0.48 -- -0.19),-2.2 (-3.7 -- -1.5)
Belgium,12100 (2063 -- 12305),Decreasing,0.8 (0.52 -- 0.81),-0.29 (-0.8 -- -0.26),-2.4 (-2.7 -- -0.86)
Bulgaria,10407 (6108 -- 20176),Decreasing,0.86 (0.78 -- 0.96),-0.19 (-0.31 -- -0.052),-3.6 (-13 -- -2.2)
Cyprus,14754 (7527 -- 30830),Likely decreasing,0.91 (0.75 -- 1),-0.12 (-0.36 -- 0.029),-6 (24 -- -1.9)
Czechia,2159 (1258 -- 3991),Decreasing,0.74 (0.62 -- 0.89),-0.38 (-0.59 -- -0.15),-1.8 (-4.7 -- -1.2)
Denmark,4666 (2562 -- 8929),Decreasing,0.85 (0.71 -- 0.96),-0.21 (-0.42 -- -0.057),-3.3 (-12 -- -1.6)
Estonia,2305 (1420 -- 4195),Decreasing,0.84 (0.76 -- 0.94),-0.21 (-0.34 -- -0.075),-3.3 (-9.3 -- -2)
Finland,13502 (7661 -- 26773),Decreasing,0.69 (0.63 -- 0.77),-0.45 (-0.57 -- -0.31),-1.5 (-2.2 -- -1.2)
France,281448 (172391 -- 516437),Decreasing,0.86 (0.77 -- 0.96),-0.18 (-0.33 -- -0.057),-3.8 (-12 -- -2.1)
Germany,35783 (22291 -- 60953),Decreasing,0.79 (0.69 -- 0.87),-0.3 (-0.47 -- -0.18),-2.3 (-3.9 -- -1.5)
Greece,99663 (56241 -- 199631),Likely decreasing,0.93 (0.8 -- 1),-0.094 (-0.29 -- 0.035),-7.4 (20 -- -2.4)
Hungary,1705 (955 -- 3370),Decreasing,0.71 (0.6 -- 0.84),-0.42 (-0.62 -- -0.22),-1.6 (-3.2 -- -1.1)
Iceland,264 (119 -- 591),Stable,1 (0.87 -- 1.3),0.022 (-0.18 -- 0.37),32 (1.9 -- -4)
Ireland,5905 (3449 -- 11315),Likely decreasing,0.95 (0.86 -- 1.1),-0.061 (-0.19 -- 0.12),-11 (5.9 -- -3.7)
Italy,129594 (67520 -- 292912),Decreasing,0.7 (0.58 -- 0.82),-0.44 (-0.66 -- -0.24),-1.6 (-2.8 -- -1)
Latvia,898 (517 -- 1902),Decreasing,0.75 (0.64 -- 0.91),-0.35 (-0.55 -- -0.12),-2 (-5.6 -- -1.3)
Liechtenstein,10 (1 -- 51),Likely decreasing,0.92 (0.63 -- 1.2),-0.11 (-0.57 -- 0.23),-6.6 (3 -- -1.2)
Lithuania,2717 (1648 -- 4940),Decreasing,0.85 (0.76 -- 0.98),-0.2 (-0.35 -- -0.026),-3.4 (-26 -- -2)
Luxembourg,1244 (540 -- 3527),Decreasing,0.79 (0.62 -- 0.96),-0.3 (-0.6 -- -0.049),-2.3 (-14 -- -1.2)
Malta,907 (487 -- 1983),Likely decreasing,0.93 (0.82 -- 1.1),-0.087 (-0.26 -- 0.095),-8 (7.3 -- -2.7)
Netherlands,2586 (1709 -- 4083),Decreasing,0.8 (0.73 -- 0.85),-0.27 (-0.4 -- -0.2),-2.6 (-3.4 -- -1.7)
Norway,2636 (1668 -- 4629),Decreasing,0.79 (0.71 -- 0.87),-0.3 (-0.44 -- -0.18),-2.3 (-3.8 -- -1.6)
Poland,3475 (1772 -- 8112),Decreasing,0.7 (0.54 -- 0.92),-0.43 (-0.75 -- -0.1),-1.6 (-6.7 -- -0.93)
Portugal,32149 (19524 -- 56227),Likely increasing,1.1 (0.96 -- 1.2),0.071 (-0.046 -- 0.21),9.8 (3.3 -- -15)
Romania,15023 (9196 -- 28920),Decreasing,0.76 (0.66 -- 0.87),-0.33 (-0.51 -- -0.17),-2.1 (-4 -- -1.4)
Slovakia,1261 (709 -- 2385),Decreasing,0.71 (0.61 -- 0.85),-0.42 (-0.6 -- -0.2),-1.7 (-3.4 -- -1.2)
Slovenia,1285 (537 -- 3905),Decreasing,0.75 (0.58 -- 0.95),-0.36 (-0.68 -- -0.066),-1.9 (-11 -- -1)
Spain,207498 (89152 -- 493269),Stable,0.98 (0.77 -- 1.1),-0.023 (-0.33 -- 0.15),-30 (4.5 -- -2.1)
Sweden,9853 (5694 -- 21562),Decreasing,0.82 (0.74 -- 0.91),-0.25 (-0.37 -- -0.12),-2.8 (-6 -- -1.9)
