region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ireland,66406 (8332 -- 194594),66406,79433,61281,8332,35558,53944,80447,107885,194594,New confirmed cases by infection date,Increasing,0.0083
United Kingdom,33653 (16296 -- 84623),33653,40178,25965,16296,24837,29903,38317,47189,84623,New confirmed cases by infection date,Likely increasing,0.067
France,30021 (11519 -- 80277),30021,37948,47327,11519,20956,26327,35538,43674,80277,New confirmed cases by infection date,Likely decreasing,0.86
Spain,16249 (5122 -- 52821),16249,22022,27152,5122,10554,13778,18992,24816,52821,New confirmed cases by infection date,Likely decreasing,0.73
Germany,9178 (3843 -- 20254),9178,10320,5771,3843,6490,8017,10470,12799,20254,New confirmed cases by infection date,Decreasing,0.95
Netherlands,8031 (5619 -- 11863),8031,8319,2001,5619,6976,7615,8533,9344,11863,New confirmed cases by infection date,Decreasing,0.95
Sweden,7144 (1639 -- 21791),7144,9645,15627,1639,4158,5899,8659,11540,21791,New confirmed cases by infection date,Likely decreasing,0.84
Italy,6670 (4640 -- 9498),6670,6803,1502,4640,5750,6307,7055,7665,9498,New confirmed cases by infection date,Decreasing,1
Belgium,6648 (3996 -- 10232),6648,6840,1998,3996,5535,6205,7138,7957,10232,New confirmed cases by infection date,Likely decreasing,0.94
Greece,5382 (2807 -- 8486),5382,5508,1806,2807,4257,4954,5821,6618,8486,New confirmed cases by infection date,Likely decreasing,0.94
Denmark,5315 (2711 -- 8967),5315,5522,2089,2711,4219,4908,5748,6513,8967,New confirmed cases by infection date,Likely increasing,0.37
Switzerland,4434 (703 -- 14551),4434,5799,7343,703,2502,3655,5326,7188,14551,New confirmed cases by infection date,Likely decreasing,0.76
Portugal,2874 (1574 -- 4766),2874,2980,991,1574,2291,2637,3111,3537,4766,New confirmed cases by infection date,Stable,0.45
Czechia,1079 (579 -- 1915),1079,1150,434,579,849,982,1188,1378,1915,New confirmed cases by infection date,Decreasing,0.96
Norway,1041 (512 -- 1696),1041,1063,369,512,797,945,1138,1294,1696,New confirmed cases by infection date,Decreasing,0.96
Lithuania,921 (589 -- 1529),921,972,302,589,761,853,994,1126,1529,New confirmed cases by infection date,Likely decreasing,0.93
Slovenia,913 (633 -- 1395),913,957,252,633,788,861,976,1083,1395,New confirmed cases by infection date,Likely decreasing,0.91
Austria,844 (484 -- 1279),844,861,241,484,693,784,906,1019,1279,New confirmed cases by infection date,Decreasing,0.99
Latvia,760 (471 -- 1298),760,808,271,471,626,706,823,932,1298,New confirmed cases by infection date,Likely decreasing,0.93
Hungary,726 (477 -- 1207),726,768,238,477,611,673,774,871,1207,New confirmed cases by infection date,Decreasing,0.97
Poland,702 (385 -- 1228),702,745,274,385,564,643,765,876,1228,New confirmed cases by infection date,Decreasing,1
Romania,493 (325 -- 856),493,531,173,325,409,458,534,614,856,New confirmed cases by infection date,Likely decreasing,0.91
Bulgaria,491 (235 -- 1009),491,542,259,235,372,437,547,658,1009,New confirmed cases by infection date,Decreasing,0.97
Finland,489 (263 -- 838),489,514,183,263,396,456,527,597,838,New confirmed cases by infection date,Likely decreasing,0.9
Croatia,460 (261 -- 789),460,484,165,261,369,425,497,570,789,New confirmed cases by infection date,Decreasing,0.99
Slovakia,355 (193 -- 605),355,376,149,193,285,325,385,443,605,New confirmed cases by infection date,Decreasing,0.95
Estonia,214 (125 -- 387),214,228,84,125,172,196,232,269,387,New confirmed cases by infection date,Decreasing,0.97
Cyprus,205 (81 -- 550),205,249,174,81,143,178,236,299,550,New confirmed cases by infection date,Likely decreasing,0.64
Luxembourg,188 (80 -- 412),188,211,120,80,133,165,210,256,412,New confirmed cases by infection date,Likely decreasing,0.89
Malta,40 (4 -- 216),40,67,90,4,17,29,52,81,216,New confirmed cases by infection date,Stable,0.41
Liechtenstein,7 (1 -- 46),7,13,21,1,4,6,10,15,46,New confirmed cases by infection date,Stable,0.47
Ireland,5.5 (1.7 -- 9.3),5.5,5.4,2.3,1.7,3.5,4.7,6.1,7.2,9.3,Effective reproduction no.,Increasing,0.0083
