region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Greece,327352 (145778 -- 780603),327352,376271,203862,145778,236828,291191,373618,463945,780603,New confirmed cases by infection date,Likely increasing,0.096
Romania,240634 (112828 -- 518832),240634,269403,137314,112828,173549,212293,270540,331783,518832,New confirmed cases by infection date,Increasing,0
Poland,130102 (54670 -- 306632),130102,148004,81588,54670,91332,111698,149248,183037,306632,New confirmed cases by infection date,Increasing,0
Belgium,70929 (22677 -- 233891),70929,93464,92551,22677,45528,60578,85150,112316,233891,New confirmed cases by infection date,Likely increasing,0.22
Portugal,59074 (22625 -- 178100),59074,75286,58248,22625,39396,50517,70029,93151,178100,New confirmed cases by infection date,Stable,0.53
Ireland,30301 (12049 -- 80561),30301,36607,25933,12049,20737,26355,35004,44017,80561,New confirmed cases by infection date,Stable,0.43
Lithuania,23851 (11533 -- 53753),23851,27042,13869,11533,17814,21197,26687,32977,53753,New confirmed cases by infection date,Increasing,5e-04
Sweden,22858 (10865 -- 54298),22858,26464,14983,10865,16370,19940,26051,32096,54298,New confirmed cases by infection date,Increasing,0.003
Czechia,18739 (8432 -- 43330),18739,21443,11599,8432,13422,16478,21258,26323,43330,New confirmed cases by infection date,Increasing,0.001
Luxembourg,12843 (3264 -- 52553),12843,18812,21381,3264,7022,10145,15874,22490,52553,New confirmed cases by infection date,Likely increasing,0.26
Malta,7514 (1994 -- 31267),7514,11450,14672,1994,4311,6099,9382,13676,31267,New confirmed cases by infection date,Likely increasing,0.26
Bulgaria,5171 (2196 -- 11682),5171,5865,3270,2196,3685,4584,5833,7141,11682,New confirmed cases by infection date,Increasing,0
Slovenia,4470 (2020 -- 10402),4470,5160,2847,2020,3210,3920,5082,6420,10402,New confirmed cases by infection date,Increasing,0.0055
Denmark,3259 (1365 -- 9327),3259,4046,2702,1365,2294,2835,3767,4927,9327,New confirmed cases by infection date,Likely increasing,0.34
Iceland,1846 (606 -- 6231),1846,2425,1989,606,1163,1530,2201,2986,6231,New confirmed cases by infection date,Likely increasing,0.2
Hungary,1768 (612 -- 5727),1768,2342,2079,612,1147,1510,2102,2848,5727,New confirmed cases by infection date,Increasing,0.016
Austria,571 (178 -- 2250),571,823,891,178,352,477,702,976,2250,New confirmed cases by infection date,Likely increasing,0.13
Liechtenstein,38 (13 -- 123),38,50,43,13,25,32,45,60,123,New confirmed cases by infection date,Likely increasing,0.39
Romania,1.7 (1.6 -- 2),1.7,1.8,0.13,1.6,1.7,1.7,1.8,1.8,2,Effective reproduction no.,Increasing,0
Bulgaria,1.6 (1.3 -- 2.1),1.6,1.7,0.27,1.3,1.5,1.6,1.7,1.8,2.1,Effective reproduction no.,Increasing,0
Lithuania,1.5 (1.3 -- 1.7),1.5,1.5,0.15,1.3,1.4,1.5,1.5,1.6,1.7,Effective reproduction no.,Increasing,5e-04
Poland,1.5 (1.3 -- 1.7),1.5,1.5,0.12,1.3,1.4,1.4,1.5,1.5,1.7,Effective reproduction no.,Increasing,0
Hungary,1.4 (1.1 -- 1.8),1.4,1.4,0.21,1.1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.016
Czechia,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.2,1.3,1.3,1.4,1.5,Effective reproduction no.,Increasing,0.001
Slovenia,1.3 (1.1 -- 1.6),1.3,1.3,0.14,1.1,1.2,1.3,1.4,1.4,1.6,Effective reproduction no.,Increasing,0.0055
Sweden,1.3 (1.1 -- 1.5),1.3,1.3,0.11,1.1,1.2,1.2,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.003
Austria,1.1 (0.94 -- 1.4),1.1,1.1,0.15,0.94,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.13
Belgium,1.1 (0.81 -- 1.4),1.1,1.1,0.16,0.81,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.22
Denmark,1.1 (0.85 -- 1.4),1.1,1.1,0.18,0.85,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.34
Greece,1.1 (0.97 -- 1.2),1.1,1.1,0.088,0.97,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Likely increasing,0.096
Iceland,1.1 (0.9 -- 1.4),1.1,1.1,0.14,0.9,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.2
Luxembourg,1.1 (0.83 -- 1.4),1.1,1.1,0.16,0.83,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.26
Malta,1.1 (0.83 -- 1.4),1.1,1.1,0.17,0.83,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.26
Ireland,1 (0.83 -- 1.2),1,1,0.11,0.83,0.95,0.99,1,1.1,1.2,Effective reproduction no.,Stable,0.43
Liechtenstein,1 (0.82 -- 1.4),1,1.1,0.19,0.82,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.39
Portugal,0.99 (0.76 -- 1.2),0.99,0.98,0.13,0.76,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.53
