Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,21162 (12955 -- 35879),Decreasing,0.77 (0.65 -- 0.91),-0.33 (-0.53 -- -0.12),-2.1 (-5.7 -- -1.3)
Belgium,5067 (2605 -- 10945),Decreasing,0.63 (0.5 -- 0.78),-0.57 (-0.84 -- -0.31),-1.2 (-2.3 -- -0.82)
Bulgaria,13684 (6948 -- 27394),Decreasing,0.86 (0.77 -- 0.98),-0.19 (-0.33 -- -0.031),-3.6 (-22 -- -2.1)
Croatia,22032 (11834 -- 49313),Decreasing,0.8 (0.62 -- 0.97),-0.27 (-0.58 -- -0.039),-2.5 (-18 -- -1.2)
Cyprus,15853 (7838 -- 34989),Likely decreasing,0.94 (0.77 -- 1.1),-0.082 (-0.33 -- 0.095),-8.5 (7.3 -- -2.1)
Czechia,2715 (1651 -- 5091),Decreasing,0.73 (0.62 -- 0.86),-0.39 (-0.58 -- -0.19),-1.8 (-3.6 -- -1.2)
Denmark,4210 (2620 -- 7445),Decreasing,0.83 (0.75 -- 0.91),-0.23 (-0.36 -- -0.11),-3.1 (-6.1 -- -1.9)
Estonia,2433 (1461 -- 4510),Decreasing,0.84 (0.76 -- 0.92),-0.22 (-0.35 -- -0.1),-3.1 (-6.9 -- -2)
Finland,23050 (12941 -- 53166),Decreasing,0.74 (0.66 -- 0.92),-0.37 (-0.51 -- -0.1),-1.9 (-6.7 -- -1.4)
France,370427 (209354 -- 707947),Decreasing,0.86 (0.76 -- 0.97),-0.2 (-0.34 -- -0.043),-3.5 (-16 -- -2)
Germany,44034 (28173 -- 80077),Decreasing,0.8 (0.71 -- 0.88),-0.28 (-0.41 -- -0.16),-2.5 (-4.4 -- -1.7)
Greece,128289 (75247 -- 249609),Likely decreasing,0.99 (0.91 -- 1.1),-0.018 (-0.12 -- 0.08),-39 (8.7 -- -5.6)
Hungary,2971 (1639 -- 6015),Decreasing,0.78 (0.67 -- 0.91),-0.31 (-0.49 -- -0.12),-2.3 (-5.8 -- -1.4)
Ireland,6116 (3563 -- 12819),Likely decreasing,0.9 (0.78 -- 1),-0.13 (-0.31 -- 0.038),-5.2 (18 -- -2.2)
Italy,176861 (85459 -- 411515),Decreasing,0.68 (0.57 -- 0.87),-0.47 (-0.69 -- -0.18),-1.5 (-3.9 -- -1)
Latvia,979 (544 -- 2042),Decreasing,0.74 (0.64 -- 0.9),-0.37 (-0.56 -- -0.14),-1.9 (-5.1 -- -1.2)
Liechtenstein,13 (2 -- 54),Likely decreasing,0.91 (0.65 -- 1.2),-0.12 (-0.52 -- 0.19),-5.7 (3.7 -- -1.3)
Lithuania,3045 (1910 -- 5610),Decreasing,0.84 (0.75 -- 0.96),-0.21 (-0.35 -- -0.054),-3.3 (-13 -- -2)
Luxembourg,1144 (508 -- 3400),Decreasing,0.77 (0.61 -- 0.96),-0.33 (-0.6 -- -0.054),-2.1 (-13 -- -1.2)
Malta,967 (488 -- 2115),Likely decreasing,0.92 (0.8 -- 1.1),-0.1 (-0.28 -- 0.08),-6.6 (8.7 -- -2.4)
Netherlands,1689 (650 -- 4941),Decreasing,0.66 (0.5 -- 0.86),-0.51 (-0.84 -- -0.19),-1.4 (-3.7 -- -0.83)
Norway,3921 (2411 -- 6980),Decreasing,0.8 (0.73 -- 0.92),-0.28 (-0.39 -- -0.11),-2.5 (-6.5 -- -1.8)
Poland,4437 (2279 -- 9498),Decreasing,0.67 (0.53 -- 0.87),-0.5 (-0.78 -- -0.18),-1.4 (-3.9 -- -0.89)
Portugal,32256 (19207 -- 63741),Likely increasing,1.1 (0.97 -- 1.2),0.072 (-0.044 -- 0.26),9.6 (2.6 -- -16)
Romania,24971 (16212 -- 43042),Decreasing,0.84 (0.76 -- 0.9),-0.22 (-0.34 -- -0.13),-3.1 (-5.4 -- -2)
Slovakia,1199 (749 -- 2003),Decreasing,0.71 (0.61 -- 0.81),-0.42 (-0.61 -- -0.27),-1.6 (-2.6 -- -1.1)
Slovenia,1578 (687 -- 4478),Decreasing,0.74 (0.57 -- 0.98),-0.37 (-0.69 -- -0.025),-1.9 (-28 -- -1)
Spain,160886 (82841 -- 417423),Likely decreasing,0.95 (0.79 -- 1.1),-0.06 (-0.29 -- 0.14),-12 (5 -- -2.4)
Sweden,13957 (7851 -- 27380),Decreasing,0.84 (0.76 -- 0.95),-0.22 (-0.34 -- -0.071),-3.2 (-9.7 -- -2)
