Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,225 (143 -- 442),Likely decreasing,0.82 (0.67 -- 1.2),-0.035 (-0.07 -- 0.037),-20 (19 -- -10)
Belgium,1896 (908 -- 4983),Likely decreasing,0.86 (0.68 -- 1.3),-0.026 (-0.068 -- 0.048),-26 (14 -- -10)
Bulgaria,265 (144 -- 585),Likely decreasing,0.89 (0.72 -- 1.3),-0.021 (-0.058 -- 0.045),-33 (16 -- -12)
Croatia,618 (361 -- 1140),Likely increasing,1.3 (0.99 -- 1.9),0.051 (-0.0018 -- 0.12),14 (5.7 -- -390)
Cyprus,10979 (4559 -- 26884),Increasing,2.4 (1.5 -- 3.9),0.17 (0.081 -- 0.27),4 (2.6 -- 8.5)
Czechia,966 (569 -- 1530),Likely increasing,1.3 (0.92 -- 1.7),0.047 (-0.015 -- 0.1),15 (6.8 -- -45)
Denmark,2789 (826 -- 11952),Likely increasing,1.5 (0.84 -- 3.4),0.076 (-0.032 -- 0.24),9.1 (2.9 -- -22)
Estonia,171 (91 -- 428),Likely increasing,1.2 (0.87 -- 2),0.032 (-0.025 -- 0.14),21 (5.1 -- -28)
Finland,1941 (723 -- 6478),Increasing,1.5 (1 -- 2.7),0.08 (0.0015 -- 0.19),8.7 (3.6 -- 460)
France,5649 (2678 -- 19491),Likely decreasing,0.82 (0.65 -- 1.5),-0.036 (-0.075 -- 0.073),-19 (9.5 -- -9.2)
Germany,1432 (706 -- 3346),Likely decreasing,0.74 (0.57 -- 1.1),-0.053 (-0.1 -- 0.017),-13 (41 -- -7)
Greece,11169 (3840 -- 37244),Increasing,2.1 (1.2 -- 4.3),0.15 (0.03 -- 0.29),4.8 (2.4 -- 23)
Hungary,82 (25 -- 222),Decreasing,0.69 (0.43 -- 0.98),-0.066 (-0.14 -- -0.0032),-10 (-220 -- -4.8)
Iceland,0 (0 -- 0),Likely decreasing,0.089 (0.00028 -- 1.5),-0.37 (-0.86 -- 0.072),-1.9 (9.7 -- -0.8)
Ireland,1876 (1316 -- 3302),Stable,1 (0.94 -- 1.3),0.0021 (-0.012 -- 0.049),330 (14 -- -58)
Italy,4282 (2311 -- 8987),Likely increasing,1.2 (0.86 -- 1.9),0.034 (-0.027 -- 0.13),20 (5.5 -- -26)
Latvia,164 (99 -- 349),Likely decreasing,0.81 (0.64 -- 1.2),-0.038 (-0.078 -- 0.034),-18 (20 -- -8.9)
Liechtenstein,10 (2 -- 56),Likely increasing,1.4 (0.82 -- 3.1),0.057 (-0.035 -- 0.22),12 (3.2 -- -20)
Lithuania,91 (43 -- 231),Likely decreasing,0.85 (0.59 -- 1.5),-0.029 (-0.092 -- 0.072),-24 (9.6 -- -7.5)
Luxembourg,2059 (300 -- 12264),Increasing,3 (1.2 -- 7.9),0.22 (0.036 -- 0.44),3.2 (1.6 -- 19)
Malta,81 (16 -- 392),Likely increasing,1.9 (0.7 -- 4.6),0.12 (-0.063 -- 0.31),5.7 (2.2 -- -11)
Netherlands,11776 (6298 -- 24420),Increasing,2.2 (1.4 -- 3.6),0.15 (0.068 -- 0.25),4.6 (2.7 -- 10)
Norway,1076 (542 -- 2124),Likely increasing,1.1 (0.73 -- 1.5),0.014 (-0.055 -- 0.077),51 (9 -- -13)
Poland,295 (162 -- 720),Likely decreasing,0.86 (0.62 -- 1.5),-0.027 (-0.084 -- 0.079),-25 (8.8 -- -8.2)
Portugal,16374 (11746 -- 23959),Increasing,1.3 (1.1 -- 1.6),0.053 (0.021 -- 0.089),13 (7.8 -- 33)
Romania,157 (98 -- 273),Likely decreasing,0.88 (0.66 -- 1.2),-0.024 (-0.073 -- 0.031),-29 (22 -- -9.5)
Slovakia,77 (35 -- 143),Decreasing,0.77 (0.57 -- 0.94),-0.048 (-0.097 -- -0.011),-15 (-62 -- -7.1)
Slovenia,64 (30 -- 175),Likely decreasing,0.76 (0.52 -- 1.4),-0.048 (-0.11 -- 0.059),-14 (12 -- -6.1)
Spain,43100 (20097 -- 131449),Likely increasing,1.2 (0.94 -- 2),0.03 (-0.011 -- 0.13),23 (5.4 -- -63)
Sweden,845 (221 -- 4658),Likely decreasing,0.78 (0.51 -- 1.4),-0.043 (-0.12 -- 0.066),-16 (11 -- -5.9)
Switzerland,242 (49 -- 1219),Likely decreasing,0.72 (0.4 -- 1.4),-0.058 (-0.16 -- 0.061),-12 (11 -- -4.5)
United Kingdom,210348 (121416 -- 385294),Increasing,1.4 (1.1 -- 1.8),0.059 (0.014 -- 0.11),12 (6.4 -- 49)
