Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,2729 (1104 -- 7460),Likely increasing,1.2 (0.64 -- 2.3),0.032 (-0.078 -- 0.16),22 (4.3 -- -8.9)
Belgium,9138 (2120 -- 50391),Likely increasing,1.1 (0.56 -- 1.9),0.015 (-0.1 -- 0.12),47 (5.8 -- -6.9)
Bulgaria,2989 (1679 -- 5761),Increasing,1.9 (1.4 -- 2.6),0.12 (0.057 -- 0.19),5.9 (3.7 -- 12)
Croatia,893 (443 -- 1596),Likely increasing,1.1 (0.68 -- 1.4),0.012 (-0.069 -- 0.069),60 (10 -- -10)
Cyprus,568 (96 -- 2451),Decreasing,0.42 (0.14 -- 0.96),-0.15 (-0.31 -- -0.0079),-4.6 (-87 -- -2.2)
Czechia,482 (210 -- 1121),Likely decreasing,0.74 (0.44 -- 1.2),-0.054 (-0.14 -- 0.041),-13 (17 -- -5)
Denmark,6708 (2858 -- 17036),Likely increasing,1.4 (0.78 -- 2.6),0.062 (-0.043 -- 0.19),11 (3.7 -- -16)
Estonia,2278 (1369 -- 3911),Increasing,1.8 (1.4 -- 2.5),0.11 (0.056 -- 0.18),6.2 (3.9 -- 12)
Finland,5366 (2402 -- 13330),Likely increasing,1.4 (0.9 -- 2.2),0.058 (-0.02 -- 0.15),12 (4.6 -- -35)
France,255681 (52045 -- 1030750),Likely increasing,1.4 (0.63 -- 2.5),0.064 (-0.081 -- 0.18),11 (3.8 -- -8.5)
Germany,21453 (5785 -- 70857),Likely increasing,1.3 (0.65 -- 2.2),0.047 (-0.075 -- 0.15),15 (4.6 -- -9.3)
Greece,14120 (6669 -- 28882),Likely increasing,1.1 (0.62 -- 1.8),0.016 (-0.084 -- 0.11),44 (6.2 -- -8.3)
Hungary,271 (52 -- 1362),Stable,1.1 (0.5 -- 2.1),0.014 (-0.12 -- 0.14),48 (4.8 -- -5.9)
Iceland,8387 (1248 -- 72778),Increasing,2.9 (1.2 -- 6.4),0.21 (0.027 -- 0.37),3.3 (1.9 -- 25)
Ireland,8881 (4181 -- 16390),Likely increasing,1.1 (0.74 -- 1.4),0.017 (-0.055 -- 0.064),41 (11 -- -13)
Italy,25995 (14167 -- 48102),Stable,0.95 (0.62 -- 1.4),-0.0086 (-0.083 -- 0.065),-81 (11 -- -8.3)
Latvia,471 (283 -- 817),Likely increasing,1.3 (1 -- 1.8),0.052 (0.00012 -- 0.11),13 (6.4 -- 5600)
Liechtenstein,6 (1 -- 20),Stable,0.98 (0.46 -- 1.5),-0.0037 (-0.13 -- 0.075),-190 (9.2 -- -5.2)
Lithuania,2748 (1400 -- 5253),Likely increasing,1.4 (0.87 -- 2.1),0.06 (-0.026 -- 0.14),12 (4.8 -- -27)
Luxembourg,132 (12 -- 1320),Likely decreasing,0.64 (0.17 -- 2.3),-0.079 (-0.28 -- 0.16),-8.8 (4.4 -- -2.5)
Malta,191 (23 -- 1294),Likely decreasing,0.65 (0.15 -- 2.6),-0.077 (-0.3 -- 0.18),-9 (3.8 -- -2.3)
Netherlands,7914 (1914 -- 29648),Likely decreasing,0.72 (0.23 -- 2.1),-0.059 (-0.24 -- 0.14),-12 (4.9 -- -2.9)
Norway,2036 (1145 -- 4022),Likely increasing,1.2 (0.96 -- 1.8),0.038 (-0.0082 -- 0.11),18 (6.5 -- -85)
Poland,818 (476 -- 1479),Likely increasing,1.2 (0.88 -- 1.8),0.041 (-0.023 -- 0.11),17 (6.2 -- -30)
Portugal,10470 (2952 -- 27736),Likely decreasing,0.87 (0.5 -- 1.2),-0.026 (-0.12 -- 0.03),-27 (23 -- -5.7)
Romania,1011 (475 -- 1805),Likely increasing,1.2 (0.7 -- 1.7),0.038 (-0.062 -- 0.1),18 (6.9 -- -11)
Slovakia,396 (143 -- 1239),Likely increasing,1.3 (0.87 -- 2.1),0.051 (-0.024 -- 0.15),13 (4.7 -- -29)
Slovenia,1017 (347 -- 3156),Likely increasing,1.7 (0.79 -- 3.5),0.099 (-0.042 -- 0.25),7 (2.7 -- -17)
Spain,67502 (23651 -- 195557),Likely decreasing,0.77 (0.41 -- 1.4),-0.047 (-0.15 -- 0.068),-15 (10 -- -4.6)
Sweden,2752 (577 -- 21106),Likely increasing,1.1 (0.61 -- 2.5),0.026 (-0.087 -- 0.17),27 (4 -- -8)
Switzerland,3943 (256 -- 31938),Stable,0.97 (0.25 -- 2.2),-0.005 (-0.23 -- 0.15),-140 (4.7 -- -3.1)
United Kingdom,85100 (30348 -- 174115),Likely decreasing,0.75 (0.43 -- 1.1),-0.051 (-0.14 -- 0.02),-13 (35 -- -4.8)
