region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,127783 (73291 -- 249922),127783,139940,56447,73291,102464,117390,140858,163245,249922,New confirmed cases by infection date,Decreasing,1
Italy,64770 (37280 -- 115179),64770,69440,26951,37280,51430,60103,71368,81031,115179,New confirmed cases by infection date,Decreasing,1
Spain,40164 (20507 -- 99909),40164,47584,29534,20507,30349,35546,44843,55470,99909,New confirmed cases by infection date,Decreasing,0.99
Greece,23940 (13976 -- 43305),23940,25744,9561,13976,19071,21936,26256,30516,43305,New confirmed cases by infection date,Decreasing,0.99
Portugal,20835 (12542 -- 41434),20835,23069,9507,12542,17140,19209,22546,26703,41434,New confirmed cases by infection date,Likely decreasing,0.72
Germany,13347 (8305 -- 24214),13347,14628,5852,8305,10947,12274,14542,16866,24214,New confirmed cases by infection date,Decreasing,1
Finland,12102 (5512 -- 32415),12102,14832,9322,5512,8281,10354,14375,18688,32415,New confirmed cases by infection date,Likely decreasing,0.8
Austria,9273 (5512 -- 18312),9273,10631,6403,5512,7488,8542,10362,11974,18312,New confirmed cases by infection date,Decreasing,0.99
Romania,4762 (2900 -- 8045),4762,5070,1979,2900,3848,4377,5124,5839,8045,New confirmed cases by infection date,Decreasing,0.96
Sweden,4324 (2809 -- 7361),4324,4632,1460,2809,3573,3999,4716,5433,7361,New confirmed cases by infection date,Decreasing,1
Cyprus,2851 (1674 -- 5136),2851,3035,1129,1674,2271,2606,3091,3548,5136,New confirmed cases by infection date,Decreasing,1
Ireland,2516 (1497 -- 5214),2516,2824,1285,1497,2008,2307,2749,3228,5214,New confirmed cases by infection date,Decreasing,0.99
Bulgaria,2251 (1432 -- 3884),2251,2414,826,1432,1828,2096,2451,2809,3884,New confirmed cases by infection date,Decreasing,1
Belgium,1223 (528 -- 5260),1223,1849,2043,528,852,1055,1418,1957,5260,New confirmed cases by infection date,Decreasing,1
Norway,1211 (712 -- 2035),1211,1271,414,712,979,1119,1302,1480,2035,New confirmed cases by infection date,Decreasing,1
Malta,1178 (627 -- 2531),1178,1325,634,627,909,1069,1308,1554,2531,New confirmed cases by infection date,Likely increasing,0.36
Denmark,1153 (679 -- 2678),1153,1331,692,679,909,1068,1278,1509,2678,New confirmed cases by infection date,Decreasing,1
Croatia,935 (510 -- 2208),935,1106,893,510,724,842,1016,1193,2208,New confirmed cases by infection date,Decreasing,1
Netherlands,888 (540 -- 1589),888,960,348,540,715,822,976,1137,1589,New confirmed cases by infection date,Decreasing,0.99
Lithuania,823 (503 -- 1531),823,901,365,503,671,762,899,1045,1531,New confirmed cases by infection date,Decreasing,1
Poland,774 (440 -- 1563),774,856,358,440,613,706,852,1008,1563,New confirmed cases by infection date,Decreasing,1
Czechia,668 (376 -- 1324),668,734,341,376,525,606,725,855,1324,New confirmed cases by infection date,Decreasing,1
Estonia,665 (382 -- 1310),665,733,342,382,525,609,725,841,1310,New confirmed cases by infection date,Decreasing,0.99
Luxembourg,346 (179 -- 902),346,417,267,179,264,310,392,479,902,New confirmed cases by infection date,Likely decreasing,0.9
Slovakia,311 (154 -- 749),311,358,193,154,231,277,350,432,749,New confirmed cases by infection date,Decreasing,1
Iceland,235 (88 -- 682),235,287,215,88,152,199,274,351,682,New confirmed cases by infection date,Likely decreasing,0.81
