Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,7172 (4434 -- 12391),Decreasing,0.78 (0.69 -- 0.86),-0.31 (-0.47 -- -0.19),-2.2 (-3.7 -- -1.5)
Bulgaria,1414 (826 -- 2667),Decreasing,0.57 (0.5 -- 0.67),-0.67 (-0.84 -- -0.49),-1 (-1.4 -- -0.82)
Cyprus,119222 (51690 -- 309857),Stable,1 (0.82 -- 1.3),0.013 (-0.25 -- 0.31),54 (2.3 -- -2.7)
Estonia,720 (413 -- 1365),Decreasing,0.77 (0.65 -- 0.91),-0.33 (-0.53 -- -0.12),-2.1 (-5.6 -- -1.3)
Greece,22621 (11934 -- 49821),Decreasing,0.72 (0.59 -- 0.89),-0.41 (-0.65 -- -0.15),-1.7 (-4.5 -- -1.1)
Hungary,731 (338 -- 1957),Decreasing,0.64 (0.5 -- 0.82),-0.55 (-0.83 -- -0.25),-1.3 (-2.8 -- -0.84)
Iceland,38 (13 -- 120),Decreasing,0.71 (0.54 -- 0.9),-0.43 (-0.76 -- -0.13),-1.6 (-5.4 -- -0.92)
Ireland,5333 (2668 -- 11992),Decreasing,0.79 (0.65 -- 0.95),-0.29 (-0.54 -- -0.06),-2.4 (-12 -- -1.3)
Liechtenstein,6 (0 -- 34),Decreasing,0.73 (0.44 -- 0.97),-0.38 (-0.98 -- -0.043),-1.8 (-16 -- -0.71)
Lithuania,23912 (5220 -- 230905),Likely increasing,1.2 (0.89 -- 1.8),0.18 (-0.15 -- 0.72),3.8 (0.96 -- -4.6)
Luxembourg,554 (279 -- 1359),Decreasing,0.73 (0.59 -- 0.88),-0.39 (-0.64 -- -0.16),-1.8 (-4.3 -- -1.1)
Malta,199 (79 -- 594),Decreasing,0.71 (0.54 -- 0.9),-0.43 (-0.73 -- -0.13),-1.6 (-5.2 -- -0.95)
Norway,1203 (737 -- 2040),Decreasing,0.77 (0.66 -- 0.93),-0.32 (-0.52 -- -0.1),-2.1 (-6.9 -- -1.3)
Poland,11515 (6871 -- 21344),Decreasing,0.74 (0.63 -- 0.85),-0.38 (-0.58 -- -0.2),-1.8 (-3.5 -- -1.2)
Romania,16832 (9539 -- 32274),Decreasing,0.76 (0.67 -- 0.91),-0.34 (-0.5 -- -0.12),-2 (-5.6 -- -1.4)
Slovakia,1333 (297 -- 6050),Decreasing,0.74 (0.5 -- 0.97),-0.37 (-0.84 -- -0.034),-1.9 (-20 -- -0.83)
Slovenia,473 (249 -- 986),Decreasing,0.72 (0.58 -- 0.91),-0.41 (-0.67 -- -0.12),-1.7 (-5.7 -- -1)
Sweden,2178 (1321 -- 3617),Likely decreasing,0.88 (0.69 -- 1),-0.17 (-0.46 -- 0.01),-4.2 (68 -- -1.5)
