Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,16 (4 -- 64),Likely decreasing,0.92 (0.67 -- 1.2),-0.099 (-0.49 -- 0.21),-7 (3.3 -- -1.4)
Bulgaria,333 (120 -- 1121),Likely decreasing,0.85 (0.67 -- 1.1),-0.2 (-0.48 -- 0.072),-3.5 (9.6 -- -1.4)
Czechia,789 (480 -- 1451),Likely decreasing,0.94 (0.84 -- 1.1),-0.084 (-0.22 -- 0.12),-8.3 (5.7 -- -3.2)
Denmark,614 (345 -- 1196),Likely decreasing,0.92 (0.8 -- 1),-0.1 (-0.28 -- 0.03),-6.7 (23 -- -2.5)
Estonia,240 (107 -- 661),Likely decreasing,0.92 (0.78 -- 1.1),-0.1 (-0.31 -- 0.17),-6.7 (4.1 -- -2.2)
Greece,11018 (4881 -- 27216),Likely decreasing,0.9 (0.73 -- 1.1),-0.13 (-0.38 -- 0.078),-5.4 (8.9 -- -1.8)
Hungary,210 (105 -- 483),Likely decreasing,0.93 (0.79 -- 1.1),-0.095 (-0.3 -- 0.095),-7.3 (7.3 -- -2.3)
Iceland,117 (43 -- 418),Likely increasing,1.1 (0.91 -- 1.4),0.12 (-0.12 -- 0.48),5.9 (1.4 -- -5.8)
Ireland,4610 (2705 -- 8356),Increasing,1.2 (1 -- 1.3),0.18 (0.017 -- 0.34),3.8 (2 -- 40)
Liechtenstein,3 (0 -- 27),Stable,1 (0.73 -- 1.5),0.03 (-0.39 -- 0.52),23 (1.3 -- -1.8)
Lithuania,843 (523 -- 1520),Decreasing,0.85 (0.75 -- 0.95),-0.21 (-0.35 -- -0.071),-3.3 (-9.8 -- -2)
Luxembourg,307 (146 -- 751),Likely decreasing,0.98 (0.83 -- 1.2),-0.031 (-0.24 -- 0.2),-22 (3.5 -- -2.9)
Malta,67 (24 -- 234),Stable,1 (0.83 -- 1.3),0.033 (-0.23 -- 0.37),21 (1.9 -- -3)
Poland,1104 (625 -- 2184),Likely decreasing,0.86 (0.75 -- 1.1),-0.18 (-0.37 -- 0.091),-3.8 (7.7 -- -1.9)
Portugal,2560 (1223 -- 5621),Likely increasing,1.2 (0.99 -- 1.5),0.23 (-0.019 -- 0.56),3 (1.2 -- -37)
Romania,1016 (634 -- 1759),Decreasing,0.8 (0.72 -- 0.88),-0.28 (-0.41 -- -0.16),-2.5 (-4.4 -- -1.7)
Slovenia,96 (42 -- 246),Likely decreasing,0.86 (0.7 -- 1),-0.19 (-0.43 -- 0.046),-3.7 (15 -- -1.6)
Sweden,1350 (767 -- 2426),Likely increasing,1.1 (0.91 -- 1.3),0.065 (-0.11 -- 0.32),11 (2.2 -- -6.1)
