region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-06-19,136,2,,,,,,,,,
Austria,2021-06-20,131,1,,,,,,,,,
Austria,2021-06-21,94,0,,,,,,,,,
Austria,2021-06-22,58,4,,,,,,,,,
Austria,2021-06-23,117,2,,,,,,,,,
Austria,2021-06-24,77,11,,,,,,,,,
Austria,2021-06-25,94,3,,,,,,,,,
Austria,2021-06-26,176,0,,,,,,,,,
Austria,2021-06-27,69,1,,,,,,,,,
Austria,2021-06-28,63,1,,,,,,,,,
Austria,2021-06-29,29,0,,,,,,,,,
Austria,2021-06-30,59,2,,,,,,,,,
Austria,2021-07-01,62,4,,,,,,,,,
Austria,2021-07-02,95,3,,,,,,,,,
Austria,2021-07-03,93,0,,,,,,,,,
Austria,2021-07-04,75,0,,,,,,,,,
Austria,2021-07-05,80,4,,,,,,,,,
Austria,2021-07-06,84,5,,,,,,,,,
Austria,2021-07-07,107,1,,,,,,,,,
Austria,2021-07-08,120,2,,,,,,,,,
Austria,2021-07-09,163,1,,,,,,,,,
Austria,2021-07-10,162,1,,,,,,,,,
Austria,2021-07-11,159,0,,,,,,,,,
Austria,2021-07-12,192,0,,,,,,,,,
Austria,2021-07-13,218,1,,,,,,,,,
Austria,2021-07-14,332,2,,,,,,,,,
Austria,2021-07-15,306,1,,,,,,,,,
Austria,2021-07-16,341,1,,,,,,,,,
Austria,2021-07-17,411,0,,,,,,,,,
Austria,2021-07-18,323,1,,,,,,,,,
Austria,2021-07-19,263,0,,,,,,,,,
Austria,2021-07-20,316,0,,,,,,,,,
Austria,2021-07-21,431,0,,,,,,,,,
Austria,2021-07-22,452,1,,,,,,,,,
Austria,2021-07-23,392,0,,,,,,,,,
Austria,2021-07-24,349,1,,,,,,,,,
Austria,2021-07-25,332,0,,,,,,,,,
Austria,2021-07-26,312,1,,,,,,,,,
Austria,2021-07-27,367,5,,,,,,,,,
Austria,2021-07-28,552,0,,,,,,,,,
Austria,2021-07-29,503,0,,,,,,,,,
Austria,2021-07-30,514,0,,,,,,,,,
Austria,2021-07-31,538,0,,,,,,,,,
Austria,2021-08-01,452,1,,,,,,,,,
Austria,2021-08-02,364,1,,,,,,,,,
Austria,2021-08-03,390,3,,,,,,,,,
Austria,2021-08-04,592,2,,,,,,,,,
Austria,2021-08-05,505,1,,,,,,,,,
Austria,2021-08-06,563,3,,,,,,,,,
Austria,2021-08-07,607,2,,,,,,,,,
Austria,2021-08-08,553,0,,,,,,,,,
Austria,2021-08-09,450,0,,,,,,,,,
Austria,2021-08-10,601,1,,,,,,,,,
Austria,2021-08-11,902,1,,,,,,,,,
Austria,2021-08-12,850,1,,,,,,,,,
Austria,2021-08-13,1005,0,,,,,,,,,
Austria,2021-08-14,951,1,,,,,,,,,
Austria,2021-08-15,996,,1.9,2.1,1,0,0,1,2,3,6
Austria,2021-08-16,845.5,,1.9,2.4,1,0,0,1,2,3,6
Austria,2021-08-17,962,,2.1,2.4,1,0,0,1,2,3,7
Austria,2021-08-18,1492.5,,2.2,2.7,1,0,0,1,2,3,8
Austria,2021-08-19,1480.5,,2.3,2.8,2,0,0,1,2,3,7
Austria,2021-08-20,1699,,2.5,3,2,0,1,1,2,4,8
Austria,2021-08-21,1948,,2.7,3.1,2,0,1,1,2,4,8
Austria,2021-08-22,1863,,2.8,3.2,2,0,0,1,3,4,9
Austria,2021-08-23,1552,,3.2,3.8,2,0,1,1,3,4.2,11
Austria,2021-08-24,1787.5,,3.3,3.7,2,0,1,2,3,4,10
Austria,2021-08-25,2820.5,,3.7,4.3,2,0,1,2,3,5,11
Austria,2021-08-26,2819.5,,4,4.7,3,0,1,2,4,5,13
Austria,2021-08-27,3218.5,,4.7,5.8,3,0,1,2,4,6,16
Austria,2021-08-28,3535,,4.9,6.1,3,0,1,2,4,6,17
Austria,2021-08-29,3386,,5.8,8.1,3,0,1,3,5,7,18
Austria,2021-08-30,2938.5,,6.3,9.5,3,0,1,2.6,5,8,21
Austria,2021-08-31,3237,,6.9,9.9,4,0,1,3,5,9,22
Austria,2021-09-01,4907.5,,7.8,10.6,4.5,0,2,3,6,10,28
Austria,2021-09-02,5078.5,,10.1,16.8,5,0,2,4,7,11.2,37
Austria,2021-09-03,5632,,10,16.2,5,0,2,4,7,12,35
Austria,2021-09-04,6338,,11,20.3,6,0,2,4,8,13,41
Austria,2021-09-05,5786,,14.1,36,6,0,2,5,9,15,49
Austria,2021-09-06,5139,,14.9,27.8,7,0,2,5,9,16,59
Austria,2021-09-07,5608.5,,17,31.6,8,0,3,5,11,18,60.1
Austria,2021-09-08,8519,,18.4,34,7,0,3,5.6,11,21,71
Austria,2021-09-09,8351,,18.6,34,8,0,3,5,11,20,70.1
Austria,2021-09-10,9281.5,,23.8,47.4,9,0,3,6,13,23.2,94.1
Austria,2021-09-11,10678,,25.1,48.7,11,0,3,7,15,26,94
Austria,2021-09-12,9700,,28,59.1,11,0,3,8,15,28,107
Austria,2021-09-13,8004.5,,28.9,53.1,11,0,4,7,16,30,122
Austria,2021-09-14,8974.5,,32.9,69.6,12,0,3,7.6,17,33.2,132
Austria,2021-09-15,12886,,32.3,50.4,13,0,4,8.6,21,39,133
Belgium,2021-06-19,833,15,,,,,,,,,
Belgium,2021-06-20,331,4,,,,,,,,,
Belgium,2021-06-21,225,5,,,,,,,,,
Belgium,2021-06-22,395,3,,,,,,,,,
Belgium,2021-06-23,1026,5,,,,,,,,,
Belgium,2021-06-24,847,3,,,,,,,,,
Belgium,2021-06-25,568,8,,,,,,,,,
Belgium,2021-06-26,0,0,,,,,,,,,
Belgium,2021-06-27,0,0,,,,,,,,,
Belgium,2021-06-28,1002,8,,,,,,,,,
Belgium,2021-06-29,1072,2,,,,,,,,,
Belgium,2021-06-30,581,3,,,,,,,,,
Belgium,2021-07-01,754,7,,,,,,,,,
Belgium,2021-07-02,623,5,,,,,,,,,
Belgium,2021-07-03,0,0,,,,,,,,,
Belgium,2021-07-04,0,0,,,,,,,,,
Belgium,2021-07-05,1855,5,,,,,,,,,
Belgium,2021-07-06,742,4,,,,,,,,,
Belgium,2021-07-07,1990,2,,,,,,,,,
Belgium,2021-07-08,1382,0,,,,,,,,,
Belgium,2021-07-09,1223,2,,,,,,,,,
Belgium,2021-07-10,0,0,,,,,,,,,
Belgium,2021-07-11,0,0,,,,,,,,,
Belgium,2021-07-12,3329,7,,,,,,,,,
