Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,43005 (28417 -- 70273),Decreasing,0.77 (0.68 -- 0.89),-0.32 (-0.49 -- -0.14),-2.2 (-4.8 -- -1.4)
Belgium,19589 (7157 -- 44206),Decreasing,0.69 (0.51 -- 0.85),-0.46 (-0.82 -- -0.21),-1.5 (-3.3 -- -0.85)
Bulgaria,30407 (15265 -- 65323),Stable,1 (0.84 -- 1.1),0.003 (-0.21 -- 0.17),230 (4 -- -3.3)
Croatia,63692 (34412 -- 128447),Likely increasing,1.1 (0.94 -- 1.3),0.1 (-0.081 -- 0.31),6.8 (2.2 -- -8.6)
Cyprus,16574 (9570 -- 31561),Stable,1 (0.9 -- 1.2),0.0015 (-0.13 -- 0.22),460 (3.2 -- -5.5)
Czechia,7092 (4409 -- 12946),Decreasing,0.66 (0.59 -- 0.76),-0.51 (-0.65 -- -0.34),-1.4 (-2.1 -- -1.1)
Denmark,20616 (9386 -- 57011),Stable,0.99 (0.79 -- 1.2),-0.017 (-0.29 -- 0.23),-40 (3 -- -2.4)
Estonia,5067 (2783 -- 10440),Decreasing,0.82 (0.73 -- 0.96),-0.25 (-0.38 -- -0.048),-2.8 (-14 -- -1.8)
Finland,56387 (30142 -- 105486),Likely decreasing,0.94 (0.84 -- 1.1),-0.078 (-0.21 -- 0.15),-8.8 (4.5 -- -3.2)
France,982466 (503556 -- 2251140),Likely decreasing,0.83 (0.7 -- 1.1),-0.23 (-0.45 -- 0.078),-3 (8.9 -- -1.6)
Greece,99609 (58834 -- 184787),Likely decreasing,0.98 (0.88 -- 1.1),-0.025 (-0.16 -- 0.16),-28 (4.4 -- -4.3)
Hungary,6138 (3642 -- 11378),Likely decreasing,0.91 (0.82 -- 1),-0.11 (-0.25 -- 0.02),-6.1 (35 -- -2.8)
Iceland,114 (47 -- 287),Decreasing,0.78 (0.61 -- 0.91),-0.32 (-0.6 -- -0.11),-2.2 (-6.1 -- -1.2)
Ireland,10413 (4926 -- 25325),Likely decreasing,0.9 (0.75 -- 1),-0.13 (-0.37 -- 0.045),-5.1 (15 -- -1.9)
Italy,757204 (348546 -- 1586310),Likely decreasing,0.94 (0.75 -- 1.1),-0.073 (-0.36 -- 0.1),-9.5 (6.7 -- -1.9)
Latvia,2666 (1474 -- 5401),Likely decreasing,0.85 (0.73 -- 1),-0.2 (-0.4 -- 0.014),-3.5 (51 -- -1.8)
Liechtenstein,18 (3 -- 81),Decreasing,0.76 (0.53 -- 0.98),-0.34 (-0.77 -- -0.022),-2.1 (-32 -- -0.89)
Lithuania,5199 (3106 -- 9757),Decreasing,0.76 (0.68 -- 0.86),-0.34 (-0.49 -- -0.19),-2 (-3.7 -- -1.4)
Luxembourg,2427 (1019 -- 7748),Decreasing,0.66 (0.52 -- 0.86),-0.52 (-0.81 -- -0.19),-1.3 (-3.7 -- -0.86)
Malta,1134 (627 -- 2228),Likely decreasing,0.9 (0.75 -- 1),-0.14 (-0.35 -- 0.0055),-5.1 (130 -- -2)
Netherlands,5496 (3434 -- 9288),Decreasing,0.79 (0.68 -- 0.91),-0.29 (-0.47 -- -0.12),-2.4 (-6 -- -1.5)
Norway,9802 (4610 -- 20962),Likely decreasing,0.89 (0.77 -- 1.1),-0.14 (-0.33 -- 0.076),-4.9 (9.1 -- -2.1)
Poland,11953 (6420 -- 23672),Decreasing,0.55 (0.46 -- 0.67),-0.72 (-0.93 -- -0.49),-0.96 (-1.4 -- -0.74)
Portugal,29515 (19020 -- 55749),Likely decreasing,0.97 (0.91 -- 1),-0.041 (-0.12 -- 0.041),-17 (17 -- -5.5)
Romania,61866 (33623 -- 128400),Decreasing,0.83 (0.74 -- 0.96),-0.23 (-0.38 -- -0.051),-3 (-13 -- -1.8)
Slovakia,6939 (4116 -- 13037),Decreasing,0.82 (0.72 -- 0.92),-0.25 (-0.41 -- -0.1),-2.7 (-6.9 -- -1.7)
Slovenia,2514 (1098 -- 6926),Decreasing,0.58 (0.46 -- 0.76),-0.66 (-0.94 -- -0.34),-1 (-2 -- -0.74)
Spain,156925 (79256 -- 372476),Stable,1 (0.86 -- 1.2),0.01 (-0.19 -- 0.2),66 (3.4 -- -3.7)
Sweden,25555 (14247 -- 50863),Likely decreasing,0.95 (0.87 -- 1.1),-0.067 (-0.18 -- 0.07),-10 (9.9 -- -3.8)
