region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-01-09,2278,46,,,,,,,,,
Austria,2021-01-10,1651,36,,,,,,,,,
Austria,2021-01-11,1536,24,,,,,,,,,
Austria,2021-01-12,1575,72,,,,,,,,,
Austria,2021-01-13,1917,49,,,,,,,,,
Austria,2021-01-14,3510,53,,,,,,,,,
Austria,2021-01-15,1528,66,,,,,,,,,
Austria,2021-01-16,1723,66,,,,,,,,,
Austria,2021-01-17,1267,29,,,,,,,,,
Austria,2021-01-18,1161,40,,,,,,,,,
Austria,2021-01-19,1486,77,,,,,,,,,
Austria,2021-01-20,1671,38,,,,,,,,,
Austria,2021-01-21,1702,51,,,,,,,,,
Austria,2021-01-22,2088,42,,,,,,,,,
Austria,2021-01-23,1626,59,,,,,,,,,
Austria,2021-01-24,1202,29,,,,,,,,,
Austria,2021-01-25,1009,33,,,,,,,,,
Austria,2021-01-26,1417,64,,,,,,,,,
Austria,2021-01-27,1641,49,,,,,,,,,
Austria,2021-01-28,1449,43,,,,,,,,,
Austria,2021-01-29,1500,51,,,,,,,,,
Austria,2021-01-30,1478,45,,,,,,,,,
Austria,2021-01-31,1190,18,,,,,,,,,
Austria,2021-02-01,1124,57,,,,,,,,,
Austria,2021-02-02,1241,69,,,,,,,,,
Austria,2021-02-03,1520,55,,,,,,,,,
Austria,2021-02-04,1518,34,,,,,,,,,
Austria,2021-02-05,1388,37,,,,,,,,,
Austria,2021-02-06,1333,21,,,,,,,,,
Austria,2021-02-07,1317,18,,,,,,,,,
Austria,2021-02-08,1057,20,,,,,,,,,
Austria,2021-02-09,1197,39,,,,,,,,,
Austria,2021-02-10,1469,43,,,,,,,,,
Austria,2021-02-11,1577,24,,,,,,,,,
Austria,2021-02-12,1731,32,,,,,,,,,
Austria,2021-02-13,1433,25,,,,,,,,,
Austria,2021-02-14,1184,16,,,,,,,,,
Austria,2021-02-15,1225,10,,,,,,,,,
Austria,2021-02-16,1427,39,,,,,,,,,
Austria,2021-02-17,1735,30,,,,,,,,,
Austria,2021-02-18,1967,22,,,,,,,,,
Austria,2021-02-19,1818,36,,,,,,,,,
Austria,2021-02-20,1877,20,,,,,,,,,
Austria,2021-02-21,1838,18,,,,,,,,,
Austria,2021-02-22,1270,11,,,,,,,,,
Austria,2021-02-23,1727,37,,,,,,,,,
