Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,15664 (6888 -- 38042),Likely increasing,1.4 (0.78 -- 2.7),0.067 (-0.045 -- 0.2),10 (3.5 -- -16)
Belgium,7948 (3004 -- 24079),Stable,1 (0.75 -- 1.4),0.00027 (-0.052 -- 0.057),2500 (12 -- -13)
Bulgaria,6339 (3601 -- 11465),Stable,0.96 (0.7 -- 1.4),-0.0076 (-0.064 -- 0.058),-91 (12 -- -11)
Croatia,6132 (4482 -- 8340),Increasing,1.2 (1.1 -- 1.3),0.035 (0.011 -- 0.055),20 (13 -- 65)
Cyprus,428 (89 -- 1750),Likely decreasing,0.65 (0.23 -- 1.6),-0.076 (-0.24 -- 0.082),-9.1 (8.4 -- -2.9)
Czechia,3613 (1981 -- 6689),Likely increasing,1.5 (1 -- 2.1),0.071 (0.00011 -- 0.14),9.8 (4.9 -- 6400)
Denmark,1364 (603 -- 3717),Likely decreasing,0.77 (0.45 -- 1.5),-0.047 (-0.14 -- 0.079),-15 (8.8 -- -5)
Estonia,2474 (1547 -- 4133),Likely increasing,1.1 (0.89 -- 1.5),0.022 (-0.021 -- 0.071),32 (9.8 -- -33)
Finland,1581 (605 -- 3578),Likely decreasing,0.82 (0.53 -- 1.1),-0.035 (-0.11 -- 0.023),-20 (30 -- -6.2)
France,34011 (6126 -- 186399),Likely decreasing,0.82 (0.38 -- 1.7),-0.036 (-0.16 -- 0.11),-19 (6.6 -- -4.2)
Germany,58853 (20438 -- 121446),Stable,1 (0.64 -- 1.3),0.0053 (-0.077 -- 0.052),130 (13 -- -8.9)
Greece,9426 (4811 -- 19432),Stable,1 (0.62 -- 1.8),0.0069 (-0.084 -- 0.11),100 (6.3 -- -8.2)
Hungary,1997 (1049 -- 3630),Likely increasing,1.3 (0.96 -- 1.6),0.047 (-0.0077 -- 0.09),15 (7.7 -- -90)
Iceland,60 (3 -- 575),Likely decreasing,0.54 (0.11 -- 1.9),-0.11 (-0.34 -- 0.12),-6.4 (5.8 -- -2)
Ireland,5955 (2717 -- 13506),Likely decreasing,0.92 (0.66 -- 1.3),-0.015 (-0.074 -- 0.047),-46 (15 -- -9.4)
Italy,15858 (8651 -- 27616),Likely decreasing,0.82 (0.56 -- 1.2),-0.035 (-0.1 -- 0.029),-20 (24 -- -6.8)
Latvia,3164 (1943 -- 5155),Increasing,1.3 (1 -- 1.6),0.051 (0.0038 -- 0.092),14 (7.5 -- 180)
Liechtenstein,48 (13 -- 155),Stable,1 (0.51 -- 1.9),0.0027 (-0.12 -- 0.12),250 (5.6 -- -6)
Lithuania,5250 (2819 -- 9960),Likely increasing,1.2 (0.83 -- 1.8),0.035 (-0.034 -- 0.11),20 (6.5 -- -21)
Luxembourg,252 (24 -- 2166),Likely decreasing,0.76 (0.14 -- 3.3),-0.048 (-0.31 -- 0.23),-14 (3 -- -2.2)
Malta,28 (3 -- 162),Decreasing,0.27 (0.05 -- 1),-0.21 (-0.44 -- 0.0015),-3.2 (460 -- -1.6)
Netherlands,5615 (1610 -- 17770),Likely decreasing,0.59 (0.21 -- 1.6),-0.093 (-0.25 -- 0.082),-7.5 (8.5 -- -2.7)
Norway,5385 (590 -- 11187),Likely decreasing,0.84 (0.2 -- 1.2),-0.032 (-0.26 -- 0.032),-22 (22 -- -2.7)
Poland,3241 (2196 -- 4610),Increasing,1.3 (1 -- 1.6),0.05 (0.0037 -- 0.085),14 (8.2 -- 190)
Portugal,3520 (2271 -- 5681),Decreasing,0.73 (0.56 -- 0.97),-0.056 (-0.1 -- -0.0052),-12 (-130 -- -7)
Romania,20973 (14623 -- 31217),Increasing,1.5 (1.3 -- 2),0.082 (0.042 -- 0.13),8.5 (5.2 -- 17)
Slovakia,3626 (1674 -- 10209),Increasing,1.6 (1.2 -- 2.5),0.085 (0.028 -- 0.18),8.2 (4 -- 25)
Slovenia,5925 (3703 -- 9231),Increasing,1.3 (1 -- 1.5),0.042 (0.0035 -- 0.077),16 (9 -- 200)
Spain,10599 (4075 -- 25903),Likely decreasing,0.67 (0.36 -- 1.2),-0.069 (-0.17 -- 0.029),-10 (24 -- -4)
Sweden,6816 (3051 -- 13653),Likely increasing,1.1 (0.79 -- 1.4),0.015 (-0.043 -- 0.058),45 (12 -- -16)
Switzerland,17317 (2057 -- 75723),Likely increasing,1.1 (0.41 -- 1.8),0.019 (-0.15 -- 0.12),36 (5.9 -- -4.5)
United Kingdom,42091 (11904 -- 119447),Decreasing,0.32 (0.1 -- 0.73),-0.19 (-0.35 -- -0.057),-3.6 (-12 -- -2)
