region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Portugal,6173 (1285 -- 27724),6173,9752,12631,1285,3396,4864,7820,11736,27724,New confirmed cases by infection date,Increasing,0.0055
Greece,383 (139 -- 1227),383,501,524,139,253,323,453,587,1227,New confirmed cases by infection date,Increasing,0.013
Denmark,84 (29 -- 270),84,110,108,29,53,71,99,131,270,New confirmed cases by infection date,Likely increasing,0.098
Romania,17 (4 -- 85),17,28,44,4,9,14,21,32,85,New confirmed cases by infection date,Likely increasing,0.34
Lithuania,6 (1 -- 33),6,10,13,1,3,5,8,12,33,New confirmed cases by infection date,Stable,0.44
Poland,6 (1 -- 34),6,11,21,1,3,5,8,12,34,New confirmed cases by infection date,Stable,0.46
Portugal,1.5 (1.2 -- 2.1),1.5,1.6,0.3,1.2,1.4,1.5,1.6,1.7,2.1,Effective reproduction no.,Increasing,0.0055
Greece,1.3 (1.1 -- 1.8),1.3,1.4,0.24,1.1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.013
Denmark,1.2 (0.96 -- 1.6),1.2,1.2,0.2,0.96,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.098
Romania,1.1 (0.83 -- 1.4),1.1,1.1,0.19,0.83,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.34
Lithuania,1 (0.75 -- 1.4),1,1.1,0.22,0.75,0.92,0.98,1.1,1.1,1.4,Effective reproduction no.,Stable,0.44
Poland,1 (0.74 -- 1.4),1,1,0.21,0.74,0.92,0.98,1.1,1.1,1.4,Effective reproduction no.,Stable,0.46
