region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Cyprus,139954 (64623 -- 313484),139954,158464,83833,64623,100670,123367,156308,194390,313484,New confirmed cases by infection date,Stable,0.53
Greece,15675 (8390 -- 35161),15675,18067,9964,8390,12132,14202,17357,20941,35161,New confirmed cases by infection date,Decreasing,0.98
Lithuania,15489 (3687 -- 107349),15489,31823,72498,3687,8475,12413,19699,29894,107349,New confirmed cases by infection date,Likely increasing,0.38
Romania,10063 (5797 -- 19931),10063,11049,4515,5797,7931,9209,11067,13102,19931,New confirmed cases by infection date,Decreasing,1
Poland,8097 (4635 -- 15948),8097,9144,5029,4635,6430,7413,8876,10513,15948,New confirmed cases by infection date,Decreasing,1
Belgium,4968 (3055 -- 8732),4968,5304,2016,3055,4038,4579,5358,6099,8732,New confirmed cases by infection date,Decreasing,1
Ireland,3526 (1946 -- 7196),3526,3978,2097,1946,2703,3202,3921,4669,7196,New confirmed cases by infection date,Decreasing,1
Sweden,1790 (1048 -- 3403),1790,1954,842,1048,1442,1658,1940,2214,3403,New confirmed cases by infection date,Decreasing,0.96
Bulgaria,1147 (649 -- 2390),1147,1272,551,649,902,1045,1269,1494,2390,New confirmed cases by infection date,Decreasing,1
Norway,1059 (624 -- 2216),1059,1193,505,624,857,978,1168,1412,2216,New confirmed cases by infection date,Decreasing,0.96
Estonia,580 (323 -- 1113),580,634,272,323,460,528,643,745,1113,New confirmed cases by infection date,Decreasing,0.99
Luxembourg,470 (236 -- 1082),470,542,308,236,354,422,526,639,1082,New confirmed cases by infection date,Decreasing,1
Hungary,447 (217 -- 1024),447,515,326,217,335,401,496,596,1024,New confirmed cases by infection date,Decreasing,1
Slovenia,276 (122 -- 725),276,334,302,122,199,243,308,380,725,New confirmed cases by infection date,Decreasing,1
Malta,72 (29 -- 212),72,92,99,29,50,62,84,107,212,New confirmed cases by infection date,Decreasing,1
Iceland,37 (13 -- 118),37,47,36,13,24,31,44,58,118,New confirmed cases by infection date,Decreasing,0.97
Liechtenstein,6 (0 -- 32),6,10,13,0,3,5,8,13,32,New confirmed cases by infection date,Likely decreasing,0.88
Lithuania,1 (0.77 -- 1.4),1,1.1,0.21,0.77,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.38
Cyprus,0.99 (0.82 -- 1.2),0.99,1,0.12,0.82,0.92,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Liechtenstein,0.83 (0.51 -- 1.1),0.83,0.81,0.18,0.51,0.7,0.78,0.87,0.93,1.1,Effective reproduction no.,Likely decreasing,0.88
Sweden,0.8 (0.68 -- 0.99),0.8,0.82,0.096,0.68,0.75,0.78,0.83,0.88,0.99,Effective reproduction no.,Decreasing,0.96
Norway,0.79 (0.66 -- 0.99),0.79,0.81,0.099,0.66,0.75,0.77,0.82,0.87,0.99,Effective reproduction no.,Decreasing,0.96
Estonia,0.77 (0.65 -- 0.9),0.77,0.77,0.079,0.65,0.73,0.76,0.79,0.81,0.9,Effective reproduction no.,Decreasing,0.99
Ireland,0.76 (0.65 -- 0.9),0.76,0.77,0.078,0.65,0.72,0.75,0.78,0.82,0.9,Effective reproduction no.,Decreasing,1
Iceland,0.75 (0.56 -- 0.94),0.75,0.75,0.12,0.56,0.67,0.72,0.78,0.82,0.94,Effective reproduction no.,Decreasing,0.97
Luxembourg,0.75 (0.61 -- 0.88),0.75,0.74,0.082,0.61,0.69,0.73,0.77,0.8,0.88,Effective reproduction no.,Decreasing,1
Belgium,0.74 (0.64 -- 0.84),0.74,0.74,0.061,0.64,0.7,0.72,0.75,0.78,0.84,Effective reproduction no.,Decreasing,1
Greece,0.73 (0.6 -- 0.91),0.73,0.74,0.097,0.6,0.68,0.71,0.76,0.79,0.91,Effective reproduction no.,Decreasing,0.98
Poland,0.72 (0.61 -- 0.84),0.72,0.72,0.074,0.61,0.68,0.7,0.74,0.76,0.84,Effective reproduction no.,Decreasing,1
Romania,0.7 (0.62 -- 0.82),0.7,0.71,0.06,0.62,0.67,0.69,0.71,0.73,0.82,Effective reproduction no.,Decreasing,1
Slovenia,0.66 (0.52 -- 0.82),0.66,0.67,0.095,0.52,0.6,0.64,0.68,0.72,0.82,Effective reproduction no.,Decreasing,1
Bulgaria,0.65 (0.54 -- 0.77),0.65,0.65,0.069,0.54,0.6,0.63,0.67,0.69,0.77,Effective reproduction no.,Decreasing,1
Hungary,0.62 (0.5 -- 0.77),0.62,0.63,0.084,0.5,0.57,0.6,0.64,0.67,0.77,Effective reproduction no.,Decreasing,1
Malta,0.62 (0.47 -- 0.81),0.62,0.63,0.1,0.47,0.56,0.59,0.65,0.69,0.81,Effective reproduction no.,Decreasing,1
