Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,4968 (3055 -- 8732),Decreasing,0.74 (0.64 -- 0.84),-0.38 (-0.56 -- -0.23),-1.8 (-3 -- -1.2)
Bulgaria,1147 (649 -- 2390),Decreasing,0.65 (0.54 -- 0.77),-0.54 (-0.74 -- -0.33),-1.3 (-2.1 -- -0.93)
Cyprus,139954 (64623 -- 313484),Stable,0.99 (0.82 -- 1.2),-0.021 (-0.25 -- 0.23),-33 (3.1 -- -2.8)
Estonia,580 (323 -- 1113),Decreasing,0.77 (0.65 -- 0.9),-0.33 (-0.53 -- -0.13),-2.1 (-5.4 -- -1.3)
Greece,15675 (8390 -- 35161),Decreasing,0.73 (0.6 -- 0.91),-0.39 (-0.63 -- -0.11),-1.8 (-6.1 -- -1.1)
Hungary,447 (217 -- 1024),Decreasing,0.62 (0.5 -- 0.77),-0.58 (-0.85 -- -0.32),-1.2 (-2.2 -- -0.82)
Iceland,37 (13 -- 118),Decreasing,0.75 (0.56 -- 0.94),-0.35 (-0.71 -- -0.077),-2 (-9 -- -0.98)
Ireland,3526 (1946 -- 7196),Decreasing,0.76 (0.65 -- 0.9),-0.33 (-0.52 -- -0.13),-2.1 (-5.2 -- -1.3)
Liechtenstein,6 (0 -- 32),Likely decreasing,0.83 (0.51 -- 1.1),-0.24 (-0.83 -- 0.095),-2.9 (7.3 -- -0.84)
Lithuania,15489 (3687 -- 107349),Likely increasing,1 (0.77 -- 1.4),0.054 (-0.32 -- 0.45),13 (1.5 -- -2.2)
Luxembourg,470 (236 -- 1082),Decreasing,0.75 (0.61 -- 0.88),-0.36 (-0.62 -- -0.17),-1.9 (-4.1 -- -1.1)
Malta,72 (29 -- 212),Decreasing,0.62 (0.47 -- 0.81),-0.59 (-0.9 -- -0.26),-1.2 (-2.7 -- -0.77)
Norway,1059 (624 -- 2216),Decreasing,0.79 (0.66 -- 0.99),-0.29 (-0.51 -- -0.0096),-2.4 (-72 -- -1.4)
Poland,8097 (4635 -- 15948),Decreasing,0.72 (0.61 -- 0.84),-0.4 (-0.62 -- -0.22),-1.7 (-3.1 -- -1.1)
Romania,10063 (5797 -- 19931),Decreasing,0.7 (0.62 -- 0.82),-0.45 (-0.58 -- -0.26),-1.6 (-2.7 -- -1.2)
Slovenia,276 (122 -- 725),Decreasing,0.66 (0.52 -- 0.82),-0.51 (-0.79 -- -0.24),-1.4 (-2.9 -- -0.87)
Sweden,1790 (1048 -- 3403),Decreasing,0.8 (0.68 -- 0.99),-0.27 (-0.48 -- -0.013),-2.5 (-55 -- -1.4)
