region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-01-24,1202,29,,,,,,,,,
Austria,2021-01-25,1009,33,,,,,,,,,
Austria,2021-01-26,1417,64,,,,,,,,,
Austria,2021-01-27,1641,49,,,,,,,,,
Austria,2021-01-28,1449,43,,,,,,,,,
Austria,2021-01-29,1500,51,,,,,,,,,
Austria,2021-01-30,1478,45,,,,,,,,,
Austria,2021-01-31,1190,18,,,,,,,,,
Austria,2021-02-01,1124,57,,,,,,,,,
Austria,2021-02-02,1241,69,,,,,,,,,
Austria,2021-02-03,1520,55,,,,,,,,,
Austria,2021-02-04,1518,34,,,,,,,,,
Austria,2021-02-05,1388,37,,,,,,,,,
Austria,2021-02-06,1333,21,,,,,,,,,
Austria,2021-02-07,1317,18,,,,,,,,,
Austria,2021-02-08,1057,20,,,,,,,,,
Austria,2021-02-09,1197,39,,,,,,,,,
Austria,2021-02-10,1469,43,,,,,,,,,
Austria,2021-02-11,1577,24,,,,,,,,,
Austria,2021-02-12,1731,32,,,,,,,,,
Austria,2021-02-13,1433,25,,,,,,,,,
Austria,2021-02-14,1184,16,,,,,,,,,
Austria,2021-02-15,1225,10,,,,,,,,,
Austria,2021-02-16,1427,39,,,,,,,,,
Austria,2021-02-17,1735,30,,,,,,,,,
Austria,2021-02-18,1967,22,,,,,,,,,
Austria,2021-02-19,1818,36,,,,,,,,,
Austria,2021-02-20,1877,20,,,,,,,,,
Austria,2021-02-21,1838,18,,,,,,,,,
Austria,2021-02-22,1270,11,,,,,,,,,
Austria,2021-02-23,1727,37,,,,,,,,,
Austria,2021-02-24,2005,36,,,,,,,,,
Austria,2021-02-25,2391,23,,,,,,,,,
Austria,2021-02-26,2093,22,,,,,,,,,
Austria,2021-02-27,2457,23,,,,,,,,,
Austria,2021-02-28,2123,23,,,,,,,,,
Austria,2021-03-01,1409,13,,,,,,,,,
Austria,2021-03-02,1920,31,,,,,,,,,
Austria,2021-03-03,2553,20,,,,,,,,,
Austria,2021-03-04,2324,27,,,,,,,,,
Austria,2021-03-05,2668,17,,,,,,,,,
Austria,2021-03-06,2557,25,,,,,,,,,
Austria,2021-03-07,2199,19,,,,,,,,,
Austria,2021-03-08,1910,19,,,,,,,,,
Austria,2021-03-09,2411,25,,,,,,,,,
Austria,2021-03-10,2528,19,,,,,,,,,
Austria,2021-03-11,2997,22,,,,,,,,,
Austria,2021-03-12,3126,33,,,,,,,,,
Austria,2021-03-13,3023,25,,,,,,,,,
Austria,2021-03-14,2503,17,,,,,,,,,
Austria,2021-03-15,1896,19,,,,,,,,,
Austria,2021-03-16,2425,33,,,,,,,,,
Austria,2021-03-17,3335,31,,,,,,,,,
Austria,2021-03-18,3357,26,,,,,,,,,
Austria,2021-03-19,3515,42,,,,,,,,,
Austria,2021-03-20,3344,28,,,,,,,,,
Austria,2021-03-21,2713,22,,,,,,,,,
Austria,2021-03-22,2403,,23.4,10.4,22,12,17,20,24,28,40
Austria,2021-03-23,2994.5,,40.8,15.8,39,20,31,36,42,48,67
Austria,2021-03-24,3623,,31.4,11.3,30,15,24,28,33,38,52
Austria,2021-03-25,4067,,34.1,12.7,32,17,26,30,35,41,55
Austria,2021-03-26,3735,,40.1,13.4,38.5,20,31,36,42,48,65
Austria,2021-03-27,3583.5,,36.1,13,34,18,27,32,38,43,58
Austria,2021-03-28,3037.5,,29.6,9.7,29,15,23,26,31,36,47
Austria,2021-03-29,2644,,27.1,12.6,25,13,20,24,28,32,46
Austria,2021-03-30,3331.5,,46,16.3,44,23,35,40,48,55,74
Austria,2021-03-31,4079,,36.9,13.4,36,18,28,33,38,44,61
Austria,2021-04-01,4496,,39.6,15.8,37,20,29,34,40,47,65
