Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,7050 (3630 -- 18470),Likely increasing,1.1 (0.84 -- 1.8),0.018 (-0.03 -- 0.11),38 (6.5 -- -23)
Belgium,261 (40 -- 1589),Likely decreasing,0.8 (0.44 -- 1.5),-0.041 (-0.14 -- 0.077),-17 (9 -- -4.9)
Bulgaria,115 (31 -- 247),Decreasing,0.81 (0.48 -- 0.99),-0.037 (-0.13 -- -0.0022),-19 (-320 -- -5.5)
Croatia,82 (43 -- 165),Likely decreasing,0.73 (0.54 -- 1),-0.055 (-0.11 -- 0.0083),-13 (83 -- -6.4)
Cyprus,678 (305 -- 1136),Likely decreasing,0.92 (0.65 -- 1.1),-0.016 (-0.076 -- 0.011),-44 (62 -- -9.1)
Czechia,858 (397 -- 2464),Stable,1 (0.73 -- 1.8),0.0081 (-0.055 -- 0.11),85 (6.5 -- -13)
Denmark,213 (40 -- 992),Likely decreasing,0.71 (0.38 -- 1.2),-0.062 (-0.16 -- 0.026),-11 (27 -- -4.2)
Estonia,313 (53 -- 2563),Likely increasing,1.1 (0.65 -- 1.8),0.018 (-0.075 -- 0.11),37 (6.5 -- -9.2)
Finland,1213 (368 -- 7428),Stable,0.98 (0.73 -- 2),-0.003 (-0.056 -- 0.13),-230 (5.2 -- -12)
France,9263 (2600 -- 46019),Stable,0.97 (0.54 -- 2.1),-0.0061 (-0.11 -- 0.15),-110 (4.8 -- -6.5)
Germany,15837 (6329 -- 41683),Likely decreasing,0.83 (0.59 -- 1.3),-0.033 (-0.092 -- 0.043),-21 (16 -- -7.5)
Greece,0 (0 -- 0),Decreasing,0.017 (7.2e-05 -- 0.47),-0.55 (-0.93 -- -0.13),-1.2 (-5.4 -- -0.75)
Hungary,101 (0 -- 1105),Likely decreasing,0.68 (0.12 -- 1.2),-0.069 (-0.34 -- 0.033),-10 (21 -- -2.1)
Ireland,425 (48 -- 1724),Likely decreasing,0.96 (0.47 -- 1.3),-0.0079 (-0.13 -- 0.047),-88 (15 -- -5.3)
Italy,9211 (4355 -- 19105),Decreasing,0.77 (0.55 -- 0.98),-0.047 (-0.1 -- -0.0034),-15 (-200 -- -6.7)
Latvia,20 (2 -- 118),Decreasing,0.61 (0.28 -- 1),-0.085 (-0.21 -- 0.004),-8.1 (170 -- -3.3)
Liechtenstein,13 (2 -- 196),Stable,1 (0.75 -- 2.9),0.0026 (-0.052 -- 0.2),260 (3.4 -- -13)
Lithuania,546 (217 -- 1300),Likely decreasing,0.94 (0.68 -- 1.3),-0.012 (-0.069 -- 0.048),-60 (14 -- -10)
Luxembourg,23211 (318 -- 170164),Increasing,4.6 (1 -- 9.3),0.3 (0.0025 -- 0.48),2.3 (1.4 -- 270)
Malta,1 (0 -- 5),Decreasing,0.29 (0.087 -- 0.63),-0.2 (-0.37 -- -0.08),-3.4 (-8.7 -- -1.9)
Netherlands,38 (0 -- 1018),Likely decreasing,0.33 (0.032 -- 1.1),-0.18 (-0.49 -- 0.014),-3.8 (51 -- -1.4)
Norway,100 (57 -- 215),Stable,0.95 (0.71 -- 1.5),-0.0088 (-0.06 -- 0.073),-79 (9.5 -- -11)
Poland,1623 (839 -- 3686),Likely increasing,1.4 (0.97 -- 2.1),0.056 (-0.0055 -- 0.15),12 (4.7 -- -130)
Portugal,1816 (214 -- 32188),Likely increasing,1.5 (0.73 -- 4.2),0.073 (-0.057 -- 0.29),9.5 (2.4 -- -12)
Romania,68 (0 -- 3043),Likely decreasing,0.5 (0.042 -- 3.3),-0.12 (-0.46 -- 0.23),-5.7 (3 -- -1.5)
Slovakia,181 (115 -- 315),Likely decreasing,0.91 (0.76 -- 1.2),-0.018 (-0.049 -- 0.032),-39 (22 -- -14)
Slovenia,354 (207 -- 704),Likely decreasing,0.82 (0.62 -- 1.2),-0.035 (-0.084 -- 0.037),-20 (19 -- -8.2)
Spain,2242 (165 -- 11133),Likely decreasing,0.92 (0.34 -- 1.3),-0.016 (-0.18 -- 0.049),-44 (14 -- -3.8)
Sweden,761 (225 -- 2757),Likely decreasing,0.89 (0.54 -- 1.7),-0.021 (-0.11 -- 0.096),-33 (7.2 -- -6.5)
Switzerland,0 (0 -- 254),Decreasing,0.2 (0.0093 -- 0.85),-0.26 (-0.61 -- -0.03),-2.7 (-23 -- -1.1)
United Kingdom,5151 (903 -- 20990),Likely decreasing,0.96 (0.54 -- 1.3),-0.0073 (-0.11 -- 0.053),-95 (13 -- -6.5)
